,nct_id,0,1,2,3,4,5,6,7,8,9,valid_sentiments,mode,lf
28,NCT03996369,"{'position': 1, 'link': 'https://www.thelancet.com/journals/lancet/article/PIIS0140-6736(23)00061-2/fulltext', 'title': 'Etrasimod as induction and maintenance therapy for ulcerative colitis (ELEVATE): two randomised, double-blind, placebo-controlled, phase 3 studies', 'source': 'The Lancet', 'date': 'Mar 2, 2023', 'snippet': 'Etrasimod as induction and maintenance therapy for ulcerative colitis \n(ELEVATE): two randomised, double-blind, placebo-controlled, phase 3 studies', 'thumbnail': 'https://serpapi.com/searches/6721b31d58e4339464dcd70c/images/e1b78a65141e06bfdf442ca4a3545334ff62c83e542be4d7eb698f23b7edf6e9.png', 'sentiment': 'neutral', 'sentiment_prob': 0.7826459407806396}",,,,,,,,,,['neutral'],neutral,1
29,NCT02482090,"{'position': 1, 'link': 'https://www.nature.com/articles/s41598-020-60738-4', 'title': 'CTLA-4 blockade boosts the expansion of tumor-reactive CD8', 'source': 'Nature', 'date': 'Mar 3, 2020', 'snippet': 'Adoptive cell therapy (ACT) with autologous tumor-infiltrating lymphocytes \n(TILs) can induce durable complete tumor regression in patients...', 'thumbnail': 'https://serpapi.com/searches/6721b32cee677f6d30533aca/images/1eaeb3d95b78e53391ed6ee37c171c74bd0fe7c25b80ef22ac85240138bf769d.png', 'sentiment': 'neutral', 'sentiment_prob': 0.66169273853302}",,,,,,,,,,['neutral'],neutral,1
30,NCT02869035,"{'position': 1, 'link': 'https://www.nature.com/articles/s41398-022-02240-1', 'title': 'Evaluating cognitive disturbances as treatment target and predictor of antidepressant action in major depressive disorder: A NeuroPharm study', 'source': 'Nature', 'date': 'Nov 8, 2022', 'snippet': 'Cognitive disturbances in major depressive disorder (MDD) constitute a \ncritical treatment target and hold promise as an early predictor of \nantidepressant...', 'thumbnail': 'https://serpapi.com/searches/6721b338a5d70237c4700b58/images/2b89c61abac6e1782e83126cb5aa846594f928304308ef377a049a5cf4aa58e2.png', 'sentiment': 'neutral', 'sentiment_prob': 0.8646960258483887}",,,,,,,,,,['neutral'],neutral,1
31,NCT00430365,"{'position': 1, 'link': 'https://www.nejm.org/doi/full/10.1056/NEJMoa1114138', 'title': 'Lenalidomide Maintenance after Stem-Cell Transplantation for Multiple Myeloma', 'source': 'The New England Journal of Medicine', 'date': 'May 10, 2012', 'snippet': 'High-dose chemotherapy with autologous stem-cell transplantation is a \nstandard treatment for young patients with multiple myeloma.', 'thumbnail': 'https://serpapi.com/searches/6721b3464e9efc40cad56193/images/fdcfec6898eb397201c04ee38fe8d9c823a06f66f6087aac2f2eb881b3b771d9.png', 'sentiment': 'neutral', 'sentiment_prob': 0.8278542160987854}",,,,,,,,,,['neutral'],neutral,1
32,NCT05512949,"{'position': 1, 'link': 'https://www.nih.gov/news-events/news-releases/clinical-trial-evaluating-monkeypox-vaccine-begins', 'title': 'Clinical Trial Evaluating Monkeypox Vaccine Begins', 'source': 'National Institutes of Health (NIH) (.gov)', 'date': 'Sep 8, 2022', 'snippet': 'Interested volunteers can visit clinicaltrials.gov and search identifier \nNCT05512949 for more information about the trial, including a list...', 'thumbnail': 'https://serpapi.com/searches/6721b34817b10e7c7bb60bb2/images/527e4e17ccbaf6f13a52c639e5c1d53e825235dab89a9457117698cd20a8345d.jpeg', 'sentiment': 'neutral', 'sentiment_prob': 0.9237444400787354}","{'position': 2, 'link': 'https://www.europeanpharmaceuticalreview.com/news/174314/us-begins-monkeypox-vaccine-and-therapeutic-trials/', 'title': 'US begins monkeypox vaccine and therapeutic trials', 'source': 'European Pharmaceutical Review', 'date': 'Sep 12, 2022', 'snippet': 'US National Institutes of Health initiates trials to evaluate antiviral \ntecovirimat (TPOXX) and possibility of delivering Jynneos vaccine \nintradermally.', 'thumbnail': 'https://serpapi.com/searches/6721b34817b10e7c7bb60bb2/images/527e4e17ccbaf6f15e4ac777cd2ca8eb77ce24fdc079a74a26943b869c3a9144.png', 'sentiment': 'neutral', 'sentiment_prob': 0.9237051606178284}",,,,,,,,,"['neutral', 'neutral']",neutral,1
33,NCT02819518,"{'position': 1, 'link': 'https://www.nejm.org/doi/full/10.1056/NEJMoa2202809', 'title': 'Pembrolizumab plus Chemotherapy in Advanced Triple-Negative Breast Cancer', 'source': 'The New England Journal of Medicine', 'date': 'Jul 20, 2022', 'snippet': 'In an interim analysis of this phase 3 trial, the addition of pembrolizumab \nto chemotherapy resulted in longer progression-free survival...', 'thumbnail': 'https://serpapi.com/searches/6721b350544c49a3ab20630f/images/7c2b43ae9e70674e6bc3e68b4f977013eb0f923dea7f47da282ea12af6cea6cf.jpeg', 'sentiment': 'neutral', 'sentiment_prob': 0.7620288729667664}","{'position': 2, 'link': 'https://www.nature.com/articles/s41523-024-00679-7', 'title': 'Results from the randomized KEYNOTE-355 study of pembrolizumab plus chemotherapy for Asian patients with advanced TNBC | npj Breast Cancer', 'source': 'Nature', 'date': '1 month ago', 'snippet': 'In the phase 3 KEYNOTE-355 study (NCT02819518), pembrolizumab plus \nchemotherapy demonstrated statistically significant and clinically...', 'thumbnail': 'https://serpapi.com/searches/6721b350544c49a3ab20630f/images/7c2b43ae9e70674ec8674ba109ac3a46808f42ae534c850acde91faac9137e86.png', 'sentiment': 'neutral', 'sentiment_prob': 0.9065072536468506}","{'position': 3, 'link': 'https://onlinelibrary.wiley.com/doi/full/10.1002/cam4.5757', 'title': 'Pembrolizumab plus chemotherapy in Japanese patients with triple-negative breast cancer: Results from KEYNOTE-355', 'source': 'Wiley Online Library', 'date': 'Mar 14, 2023', 'snippet': 'Overall survival was prolonged with pembrolizumab plus chemotherapy \ncompared with placebo plus chemotherapy among patients with previously...', 'thumbnail': 'https://serpapi.com/searches/6721b350544c49a3ab20630f/images/7c2b43ae9e70674e2872989b79f972ffc2c5fd0d16180130009ba3f8ecc45964.png', 'sentiment': 'neutral', 'sentiment_prob': 0.8783368468284607}","{'position': 4, 'link': 'https://breastcancer-news.com/2020/11/19/fda-approves-keytruda-chemo-combo-for-advanced-tnbc-positive-for-pd-l1/', 'title': 'FDA Approves Keytruda-chemo Combo for Advanced TNBC Positive for PD-L1', 'source': 'Breast Cancer News', 'date': 'Nov 19, 2020', 'snippet': 'The US Food and Drug Administration (FDA) has approved Keytruda \n(pembrolizumab), in combination with chemotherapy, to treat people with \nadvanced triple-...', 'thumbnail': 'https://serpapi.com/searches/6721b350544c49a3ab20630f/images/7c2b43ae9e70674e0d8f088d284881f440ab60585f2654f3ce966e5f740fdfbe.jpeg', 'sentiment': 'neutral', 'sentiment_prob': 0.7811800837516785}",,,,,,,"['neutral', 'neutral', 'neutral', 'neutral']",neutral,1
34,NCT05142722,"{'position': 1, 'link': 'https://www.healio.com/news/cardiology/20221219/pipeline-pulse-a-look-at-tirzepatide-ziltivekimab-and-obicetrapib', 'title': 'Pipeline Pulse: A look at tirzepatide, ziltivekimab and obicetrapib', 'source': 'Healio', 'date': 'Dec 19, 2022', 'snippet': 'The field of cardiology has seen stunning advances in the past several \nyears: HF, dyslipidemia and cardiomyopathy are just three of the...', 'thumbnail': 'https://serpapi.com/searches/6721b36e4300ce5d04a69767/images/74d6f656dad908cf746bafc855a3be8efb28e3e9a8079da73930059d4cea9eb2.jpeg', 'sentiment': 'positive', 'sentiment_prob': 0.8222142457962036}",,,,,,,,,,['positive'],positive,1
35,NCT00906399,"{'position': 1, 'link': 'https://multiplesclerosisnewstoday.com/news-posts/2021/02/01/biogen-announces-fda-approval-of-plegridy-peginterferon-beta-1a-intramuscular-administration-for-multiple-sclerosis/', 'title': 'FDA Approves Plegridy as Intramuscular Injection for Relapsing MS', 'source': 'Multiple Sclerosis News Today', 'date': 'Feb 2, 2021', 'snippet': 'The US Food and Drug Administration (FDA) has approved an intramuscular \ninjection formulation of Plegridy (peginterferon beta-1a) to treat people \nwith...', 'thumbnail': 'https://serpapi.com/searches/6721b389e30abcd38625fce7/images/369e6dd917186238c0d5c95d5336edee39c35339f1a2516b40f8e8ed51a48278.jpeg', 'sentiment': 'neutral', 'sentiment_prob': 0.8156218528747559}",,,,,,,,,,['neutral'],neutral,1
36,NCT02782858,"{'position': 1, 'link': 'https://multiplesclerosisnewstoday.com/gnbac1-for-rrms/', 'title': 'Temelimab in MS | Experimental MS Treatments', 'source': 'Multiple Sclerosis News Today', 'date': 'Jun 9, 2022', 'snippet': 'Temelimab is a therapy being evaluated as a potential treatment for MS. \nLearn more about its uses, side effects, and clinical testing.', 'thumbnail': 'https://serpapi.com/searches/6721b3c97ac73169c870ec98/images/674c92c70cbf23ae791467487fd94c4eb14924ac9917403480ce18efadc0ee0a.jpeg', 'sentiment': 'neutral', 'sentiment_prob': 0.9337586760520935}",,,,,,,,,,['neutral'],neutral,1
37,NCT02213263,"{'position': 1, 'link': 'https://ancavasculitisnews.com/news/ruxience-biosimilar-rituxan-approved-by-fda-2-anca-vasculitis-subtypes/', 'title': 'FDA Approves Rituxan Biosimilar Ruxience for 2 ANCA Vasculitis Subtypes', 'source': 'ANCA Vasculitis News', 'date': 'Jul 30, 2019', 'snippet': ""The U.S. Food and Drug Administration (FDA) has approved Pfizer's Ruxience \n(rituximab-pvvr), a biosimilar to Rituxan (rituximab),..."", 'thumbnail': 'https://serpapi.com/searches/6721b3d6d11a89f6dc4dfad3/images/16fe07daac8c0bb9e605b0a94597f8f920b2ff7781929c861e419aaafeff552f.jpeg', 'sentiment': 'neutral', 'sentiment_prob': 0.7757377624511719}",,,,,,,,,,['neutral'],neutral,1
38,NCT00390299,"{'position': 1, 'link': 'https://www.nature.com/articles/s41467-023-43076-7', 'title': 'Carcinoembryonic antigen-expressing oncolytic measles virus derivative in recurrent glioblastoma: a phase 1 trial', 'source': 'Nature', 'date': 'Jan 12, 2024', 'snippet': 'Measles virus (MV) vaccine strains have shown significant preclinical \nantitumor activity against glioblastoma (GBM), the most lethal glioma...', 'thumbnail': 'https://serpapi.com/searches/6721b3db9e38e52c96d86bb1/images/3c43ac7db1b41ff924bfb9868d526c53211707cde52284a316acb1198f887980.png', 'sentiment': 'neutral', 'sentiment_prob': 0.7172777652740479}",,,,,,,,,,['neutral'],neutral,1
39,NCT02494479,"{'position': 1, 'link': 'https://psoriasisnewstoday.com/2017/05/11/cellceutix-has-70-percent-of-patients-it-wants-for-trial-of-psoriasis-therapy-prurisol/', 'title': 'Phase 2b Trial of Psoriasis Therapy Prurisol Reaches 70% of Participant Target', 'source': 'Psoriasis News Today', 'date': 'May 11, 2017', 'snippet': 'An already started Phase 2b clinical trial of Prurisol as a treatment for \nmoderate-to-severe chronic plaque psoriasis has recruited more than 70 \npercent of the...', 'thumbnail': 'https://serpapi.com/searches/6721b3e5f9f9048808756710/images/cbefdfe81edacc891254279e7f8881443228b46819aacec089db2502a7b7e913.png', 'sentiment': 'neutral', 'sentiment_prob': 0.7885826826095581}",,,,,,,,,,['neutral'],neutral,1
40,NCT03399370,"{'position': 1, 'link': 'https://www.nejm.org/doi/full/10.1056/NEJMoa1912387', 'title': 'Two Phase 3 Trials of Inclisiran in Patients with Elevated LDL Cholesterol', 'source': 'The New England Journal of Medicine', 'date': 'Mar 18, 2020', 'snippet': 'Previous studies suggest that inclisiran might provide sustained reductions \nin low-density lipoprotein (LDL) cholesterol levels with infrequent dosing.', 'thumbnail': 'https://serpapi.com/searches/6721b3e71397bae53c6bb816/images/c1949dd0ab2c3d4242d47819c8d01e693f98a646b7f0a6af5fd458222f86c48c.png', 'sentiment': 'neutral', 'sentiment_prob': 0.8475676774978638}",,,,,,,,,,['neutral'],neutral,1
41,NCT05074472,"{'position': 1, 'link': 'https://www.empr.com/home/news/drugs-in-the-pipeline/monoclonal-antibody-granted-orphan-drug-status-for-pancreatic-cancer/', 'title': 'Monoclonal Antibody Granted Orphan Drug Status for Pancreatic Cancer', 'source': 'Medical Professionals Reference', 'date': 'Dec 27, 2022', 'snippet': 'The Food and Drug Administration (FDA) has granted Orphan Drug designation \nto ZB131 for the treatment of pancreatic cancer.', 'thumbnail': 'https://serpapi.com/searches/6721b3ef7ef9fa1a056ca982/images/bdab6e58bafa2139935f2a35bba51a8851b168172f71d1dc08cb2d9b777c7be8.jpeg', 'sentiment': 'neutral', 'sentiment_prob': 0.9232718348503113}",,,,,,,,,,['neutral'],neutral,1
42,NCT01180322,"{'position': 1, 'link': 'https://www.nature.com/articles/s41375-019-0395-y', 'title': 'Randomized phase-II trial evaluating induction therapy with idarubicin and etoposide plus sequential or concurrent azacitidine and maintenance therapy with azacitidine', 'source': 'Nature', 'date': 'Feb 6, 2019', 'snippet': 'The aim of this randomized phase-II study was to evaluate the effect of \nsubstituting cytarabine by azacitidine in intensive induction...', 'thumbnail': 'https://serpapi.com/searches/6721b40d717bffe934197350/images/50a861259f60e73c74634d2c13f8a8e935d30d51462bbf1222932c6681f7db45.png', 'sentiment': 'neutral', 'sentiment_prob': 0.890680193901062}",,,,,,,,,,['neutral'],neutral,1
43,NCT04362085,"{'position': 1, 'link': 'https://www.bmj.com/content/375/bmj.n2400', 'title': 'Effectiveness of therapeutic heparin versus prophylactic heparin on death, mechanical ventilation, or intensive care unit admission in moderately ill patients with covid-19 admitted to hospital: RAPID randomised clinical trial', 'source': 'The BMJ', 'date': 'Oct 14, 2021', 'snippet': 'Therapeutic heparin was not significantly associated with a reduction in \nthe primary outcome but the odds of death at 28 days was decreased.', 'thumbnail': 'https://serpapi.com/searches/6721b41cb6a79cce33177d6b/images/591e37c15d8548d37ad7b9950a5f2b21bf154a68f13d313aa1b1e6f9b98deaa8.png', 'sentiment': 'neutral', 'sentiment_prob': 0.7524961233139038}",,,,,,,,,,['neutral'],neutral,1
44,NCT01634139,"{'position': 1, 'link': 'https://lungdiseasenews.com/2017/02/20/asthmatic-children-ages-6-and-older-can-now-use-spiriva-respimat-for-maintenance-therapy/', 'title': 'Asthmatic Kids 6 and Up Can Use Spiriva Respimat as Maintenance Therapy', 'source': 'Lung Disease News', 'date': 'Feb 20, 2017', 'snippet': 'The US Food and Drug Administration (FDA) expanded the approval of \nsteroid-free Spiriva Respimat (tiotropium bromide) for the maintenance \ntreatment of asthma...', 'thumbnail': 'https://serpapi.com/searches/6721b42f9109867ea006e66b/images/a8f188a8c36d3c408cb69a6e3eeed221e5f857cba90218e818041c4f5989e5e3.jpeg', 'sentiment': 'neutral', 'sentiment_prob': 0.7848676443099976}",,,,,,,,,,['neutral'],neutral,1
45,NCT00923312,"{'position': 1, 'link': 'https://www.frontiersin.org/journals/immunology/articles/10.3389/fimmu.2022.887125/full', 'title': 'mRNA Vaccines: The Dawn of a New Era of Cancer Immunotherapy', 'source': 'Frontiers', 'date': 'Feb 5, 2024', 'snippet': 'mRNA therapy is a novel anticancer strategy based on in vitro transcription \n(IVT), which has potential for the treatment of malignant tumors.', 'thumbnail': 'https://serpapi.com/searches/6721b48048b9f7c481f52929/images/8ff6bec5b280e0b77bb44287b603d564c96696156bb08a957854ba0861f0e927.png', 'sentiment': 'neutral', 'sentiment_prob': 0.6790798902511597}","{'position': 2, 'link': 'https://www.sciencedirect.com/science/article/pii/S2405844024030020', 'title': 'The clinical impact of mRNA therapeutics in the treatment of cancers, infections, genetic disorders, and autoimmune diseases', 'source': 'ScienceDirect.com', 'date': 'Mar 15, 2024', 'snippet': 'This review aims to elucidate the advancements in the clinical applications \nof mRNAs for addressing significant health-related challenges such as \ncancer,...', 'thumbnail': 'https://serpapi.com/searches/6721b48048b9f7c481f52929/images/8ff6bec5b280e0b72fa94faf0b051c4a0052ea83717b85b13be0a51d4c380ed5.jpeg', 'sentiment': 'neutral', 'sentiment_prob': 0.8580176830291748}",,,,,,,,,"['neutral', 'neutral']",neutral,1
46,NCT03070119,"{'position': 1, 'link': 'https://www.nejm.org/doi/full/10.1056/NEJMoa2204705', 'title': 'Trial of Antisense Oligonucleotide Tofersen for SOD1 ALS', 'source': 'The New England Journal of Medicine', 'date': 'Sep 21, 2022', 'snippet': 'Tofersen reduced concentrations of SOD1 in CSF and of neurofilament light \nchains in plasma over 28 weeks but did not improve clinical end points and \nwas...', 'thumbnail': 'https://serpapi.com/searches/6721b48c52a04e7ad6d80397/images/c1e33b85e5add2bcc47f21efe599d52ac35800d08ac8466eb2a5ef8023fd4373.jpeg', 'sentiment': 'neutral', 'sentiment_prob': 0.5358057022094727}","{'position': 2, 'link': 'https://www.nejm.org/doi/full/10.1056/NEJMoa2003715', 'title': 'Phase 1–2 Trial of Antisense Oligonucleotide Tofersen for SOD1 ALS', 'source': 'The New England Journal of Medicine', 'date': 'Jul 8, 2020', 'snippet': 'Tofersen is an antisense oligonucleotide that mediates the degradation of \nsuperoxide dismutase 1 (SOD1) messenger RNA to reduce SOD1 protein \nsynthesis.', 'thumbnail': 'https://serpapi.com/searches/6721b48c52a04e7ad6d80397/images/c1e33b85e5add2bcb50d813ab39627189d8549617201623f674c655aad52bb04.png', 'sentiment': 'neutral', 'sentiment_prob': 0.6357830762863159}","{'position': 3, 'link': 'https://alsnewstoday.com/news/fda-approves-tofersen-now-qalsody-treatment-adults-sod1-als/', 'title': 'FDA approves tofersen, now Qalsody, as treatment for SOD1-ALS |...', 'source': 'ALS News Today', 'date': 'Apr 25, 2023', 'snippet': ""The US Food and Drug Administration (FDA) has granted conditional approval \nto Biogen's tofersen, now named Qalsody, for the treatment of amyotrophic \nlateral..."", 'thumbnail': 'https://serpapi.com/searches/6721b48c52a04e7ad6d80397/images/c1e33b85e5add2bc5bf03d4d75d2cdc7d6fe31d0dc9cedc3aa15c78a23f09662.png', 'sentiment': 'neutral', 'sentiment_prob': 0.7133066058158875}","{'position': 4, 'link': 'https://alsnewstoday.com/news/early-tofersen-treatment-may-slow-sod1-progression-valor-study/', 'title': 'Early Tofersen Treatment May Help to Slow SOD1-ALS Progression |...', 'source': 'ALS News Today', 'date': 'Sep 23, 2022', 'snippet': 'Early treatment with tofersen was found to slow disease progression in \npeople with SOD1-ALS in the VALOR trial and its open-label extension.', 'thumbnail': 'https://serpapi.com/searches/6721b48c52a04e7ad6d80397/images/c1e33b85e5add2bc1d7491e70d57e6205615d81ef8138f5a86cebef7f226e733.png', 'sentiment': 'neutral', 'sentiment_prob': 0.49916312098503113}","{'position': 5, 'link': 'https://alsnewstoday.com/news/als-disease-progression-slowed-real-world-setting-with-qalsody/', 'title': 'Qalsody slows ALS disease progression in real-world settings', 'source': 'ALS News Today', 'date': 'Apr 25, 2024', 'snippet': ""Qalsody also stabilized patients' quality of life and lowered nerve \ndamage-related biomarkers, consistent with data supporting its approval."", 'thumbnail': 'https://serpapi.com/searches/6721b48c52a04e7ad6d80397/images/c1e33b85e5add2bc93067665bc4c0ab686ffc22da2d8e0c86610b4fd2ba129df.png', 'sentiment': 'neutral', 'sentiment_prob': 0.6452931761741638}","{'position': 6, 'link': 'https://alsnewstoday.com/news/fda-expected-decide-tofersen-approval-sod1-als-january/', 'title': 'FDA Expected to Decide on Tofersen Approval for SOD1-ALS in January', 'source': 'ALS News Today', 'date': 'Jul 27, 2022', 'snippet': ""The US Food and Drug Administration (FDA) has agreed to review an \napplication from Biogen for approval of the company's experimental therapy \ntofersen."", 'thumbnail': 'https://serpapi.com/searches/6721b48c52a04e7ad6d80397/images/c1e33b85e5add2bc63c7e3d7417281c189d0bc5f90a01a920afce26a645f32cc.png', 'sentiment': 'neutral', 'sentiment_prob': 0.8993838429450989}",,,,,"['neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral']",neutral,1
